parent_global_id,date,year,monitor_names,transect_name_number,vernal_pool_axis,project_site,total_transect_length,transect_distance_of_quadrat,side_of_transect_left_or_right,vernal_pool_zone,quadrat_notes_optional,percent_cover,psoc,cover_category,habitat
9234f84d-1f04-44c1-9b98-c0fbd9c020f8,2025-08-11,2025,"Camryn Takahashi, madison jochum, olly johnson",VP-07,major,north_parcel,26,14,Right,bottom,NA,25,Sum of Thatch Cover,THATCH,Vernal Pool
0976d177-f45f-454c-91e1-b2b684181c12,2025-08-11,2025,"Camryn Takahashi, madison jochum, olly johnson",VP-07,major,north_parcel,26,16,Left,bottom,NA,11,Sum of Thatch Cover,THATCH,Vernal Pool
b1d4ef1f-91d4-4f5c-abb5-d5f442624d39,2025-08-11,2025,"Camryn Takahashi, madison jochum, olly johnson",VP-07,major,north_parcel,26,18,Right,bottom,NA,15,Sum of Thatch Cover,THATCH,Vernal Pool
0e2a2db4-3f77-467a-9016-500d88124d5c,2025-08-11,2025,"Camryn Takahashi, madison jochum, olly johnson",VP-07,major,north_parcel,26,20,Left,bottom,NA,5,Sum of Thatch Cover,THATCH,Vernal Pool
207d8097-c8a6-48e6-92d6-eab841b5451f,2025-08-11,2025,"Camryn Takahashi, madison jochum, olly johnson",VP-07,major,north_parcel,26,22,Right,bottom,NA,4,Sum of Thatch Cover,THATCH,Vernal Pool
2bccd54a-9d9f-40e3-b7a7-465356d2bea5,2025-08-05,2025,"Damian Rhodes, Olly Johnson, Camryn Takahashi",VP-08,major,north_parcel,32,2,Right,transition,NA,2,Sum of Thatch Cover,THATCH,Vernal Pool
8d1f98c9-6295-4490-a95a-a629d6e44054,2025-08-05,2025,"Camryn Takahashi, Damian Rhodes, Olly Johnson",VP-08,major,north_parcel,32,4,Left,transition,NA,0,Sum of Thatch Cover,THATCH,Vernal Pool
232f127d-a181-4441-bc01-6a04a0863847,2025-08-05,2025,"Camryn Takahashi, Damian Rhodes, Olly Johnson",VP-08,major,north_parcel,32,6,Right,bottom,NA,2,Sum of Thatch Cover,THATCH,Vernal Pool
1abb09ae-2cb0-4c1d-9c50-1be9a01421ed,2025-08-05,2025,"Camryn Takahashi, Damian Rhodes, Olly Johnson",VP-08,major,north_parcel,32,8,Left,bottom,NA,75,Sum of Thatch Cover,THATCH,Vernal Pool
69da6933-c99d-4967-8ac7-d1656f59ab6d,2025-08-05,2025,"Camryn Takahashi, Damian Rhodes, Olly Johnson",VP-08,major,north_parcel,32,10,Right,bottom,NA,22,Sum of Thatch Cover,THATCH,Vernal Pool
21057adc-514e-4381-98ee-9051fc2d186f,2025-08-05,2025,"Camryn Takahashi, Damian Rhodes, Olly Johnson",VP-08,major,north_parcel,32,12,Left,bottom,NA,83,Sum of Thatch Cover,THATCH,Vernal Pool
146bed0b-f8d0-4f03-9199-ec9350532ead,2025-08-05,2025,"Camryn Takahashi, Damian Rhodes, Olly Johnson",VP-08,major,north_parcel,32,14,Right,bottom,NA,85,Sum of Thatch Cover,THATCH,Vernal Pool
1aafc7e2-8b1a-483f-ba2f-bc64c28af0d0,2025-08-05,2025,"Camryn Takahashi, Damian Rhodes, Olly Johnson",VP-08,major,north_parcel,32,16,Left,bottom,NA,9,Sum of Thatch Cover,THATCH,Vernal Pool
898f689a-a042-44d4-836c-13fb704ff378,2025-08-05,2025,"Camryn Takahashi, Damian Rhodes, Olly Johnson",VP-08,major,north_parcel,32,18,Right,bottom,NA,42,Sum of Thatch Cover,THATCH,Vernal Pool
7ac6be8f-22d2-4495-94b8-6cdfddf7354d,2025-08-05,2025,"Camryn Takahashi, Damian Rhodes, Olly Johnson",VP-08,major,north_parcel,32,20,Left,bottom,NA,3,Sum of Thatch Cover,THATCH,Vernal Pool
325c9001-e4e4-4e8a-979c-ab0e06915354,2025-08-05,2025,"Camryn Takahashi, Damian Rhodes, Olly Johnson",VP-08,major,north_parcel,32,22,Right,bottom,NA,28,Sum of Thatch Cover,THATCH,Vernal Pool
8598cff0-0715-4284-a16d-4c1723d17fea,2025-08-05,2025,"Camryn Takahashi, Damian Rhodes, Olly Johnson",VP-08,major,north_parcel,32,24,Left,bottom,NA,9,Sum of Thatch Cover,THATCH,Vernal Pool
1928f8b3-aaa8-4c45-95fb-c8c5f1dd1fbf,2025-08-05,2025,"Camryn Takahashi, Damian Rhodes, Olly Johnson",VP-08,major,north_parcel,32,26,Right,bottom,NA,30,Sum of Thatch Cover,THATCH,Vernal Pool
3c3edaf9-4606-4325-a58b-ac855ed13610,2025-08-11,2025,"Camryn Takahashi, Olly Johnson",VP-07,major,north_parcel,26,24,Left,transition,NA,38,Sum of Thatch Cover,THATCH,Vernal Pool
a9c54c03-abea-4890-a136-a4f92db5e4ef,2025-08-11,2025,"Camryn Takahashi, Olly Johnson",VP-07,major,north_parcel,26,26,Right,edge,NA,98,Sum of Thatch Cover,THATCH,Vernal Pool
3238452f-c1e5-4708-84ad-a5e9adaaef1b,2025-08-18,2025,"Camryn Takahashi, Brooke Thomassen",VP-06,major,north_parcel,10,0,Left,transition,NA,45,Sum of Thatch Cover,THATCH,Vernal Pool
af0aa12e-2e80-4485-954b-dd1997abe998,2025-08-18,2025,"Madi Jochum, Brooke Thomassen",VP-06,major,north_parcel,10,2,Right,transition,NA,6,Sum of Thatch Cover,THATCH,Vernal Pool
65b24700-dd98-4e5e-b682-e54d73486e83,2025-08-18,2025,"Madi Jochum, Brooke Thomassen, Camryn Takahashi, Youssef Lawandy",VP-06,major,north_parcel,10,4,Left,bottom,NA,90,Sum of Thatch Cover,THATCH,Vernal Pool
1e7406ec-b551-4f2c-b9c9-be4a0b481c3a,2025-08-18,2025,"Madi Jochum, Brooke Thomassen, Camryn Takahashi, Youssef Lawandy",VP-06,major,north_parcel,10,6,Right,bottom,NA,13,Sum of Thatch Cover,THATCH,Vernal Pool
e0fb5218-829e-4952-8454-4a968fef9f41,2025-08-18,2025,"Madi Jochum, Brooke Thomassen, Camryn Takahashi, Youssef Lawandy",VP-06,major,north_parcel,10,8,Left,bottom,NA,6,Sum of Thatch Cover,THATCH,Vernal Pool
2dad3cea-c5f6-4fbf-b150-00626221df05,2025-08-18,2025,"Madi Jochum, Brooke Thomassen, Camryn Takahashi, Youssef Lawandy",VP-06,major,north_parcel,10,10,Right,edge,NA,8,Sum of Thatch Cover,THATCH,Vernal Pool
1fd49d99-0dd5-4ddd-aa1d-074eb28c5fac,2025-08-19,2025,"Camryn Takahashi, Eli Dewald",VP-9,major,north_parcel,16,0,Left,edge,NA,38,Sum of Thatch Cover,THATCH,Vernal Pool
bcc92080-be3c-4b55-bd37-d9b2a4352454,2025-08-19,2025,"Camryn Takahashi, Eli Dewald",VP-9,major,north_parcel,16,2,Right,transition,NA,4,Sum of Thatch Cover,THATCH,Vernal Pool
97094b0b-bb19-4d2a-954a-ece6da50086e,2025-08-19,2025,"Camryn Takahashi, Eli Dewald",VP-9,major,north_parcel,16,4,Left,bottom,NA,32,Sum of Thatch Cover,THATCH,Vernal Pool
8975c058-2e94-4d21-9852-807701d3b054,2025-08-19,2025,"Camryn Takahashi, Eli Dewald",VP-9,major,north_parcel,16,6,Right,bottom,NA,3,Sum of Thatch Cover,THATCH,Vernal Pool
a48aad19-9f71-4cbc-abe2-0936fbd56c1d,2025-08-19,2025,"Camryn Takahashi, Amber Nguyen",VP-9,major,north_parcel,16,8,Left,bottom,NA,1,Sum of Thatch Cover,THATCH,Vernal Pool
5d9149b4-b552-49ca-88fd-b1e36f12d595,2025-08-19,2025,"Camryn Takahashi, Amber Nguyen",VP-9,major,north_parcel,16,10,Right,bottom,NA,3,Sum of Thatch Cover,THATCH,Vernal Pool
6befd1b4-2e0f-4682-b507-535ee6195902,2025-08-19,2025,"Camryn Takahashi, Amber Nguyen",VP-9,major,north_parcel,16,12,Left,bottom,NA,9,Sum of Thatch Cover,THATCH,Vernal Pool
03db108d-a12d-47b5-b74b-3ed102c85b55,2025-08-19,2025,"Camryn Takahashi, Amber Nguyen",VP-9,major,north_parcel,16,14,Right,bottom,NA,9,Sum of Thatch Cover,THATCH,Vernal Pool
85a765fc-4d88-48b9-892d-1b52cc39e2ab,2025-08-19,2025,"Camryn Takahashi, Amber Nguyen",VP-9,major,north_parcel,16,16,Left,bottom,NA,NA,Sum of Thatch Cover,THATCH,Vernal Pool
2f2c6dd8-3e0e-4b02-b4a8-1439ce6800e4,2025-08-19,2025,"Eli Dewald, Camryn Takahashi, Amber Nguyen, Kaitlyn Porterfield",VP-016,major,north_parcel,26,0,Left,edge,NA,85,Sum of Thatch Cover,THATCH,Vernal Pool
d0a14198-498c-40a7-93ef-24ed69d664b8,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,2,Right,transition,NA,93,Sum of Thatch Cover,THATCH,Vernal Pool
13ecb632-e8b1-4b06-98b3-4b8ebe643f95,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,4,Left,transition,NA,85,Sum of Thatch Cover,THATCH,Vernal Pool
1dae7b8b-c521-4ca9-afbf-602aa3418cfc,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,6,Right,transition,NA,75,Sum of Thatch Cover,THATCH,Vernal Pool
46f7763d-969d-448a-b60b-3b0f1f9ec0ec,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,8,Left,transition,NA,75,Sum of Thatch Cover,THATCH,Vernal Pool
71492462-24c6-49d6-9d20-ff85e5397b2b,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,2,Right,bottom,NA,25,Sum of Thatch Cover,THATCH,Vernal Pool
7cf84a85-d4ef-43bf-9398-ee1300274768,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,2,Left,bottom,NA,25,Sum of Thatch Cover,THATCH,Vernal Pool
cc233eba-2e56-4c7e-a51c-930e11519111,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,2,Right,bottom,NA,70,Sum of Thatch Cover,THATCH,Vernal Pool
9e2f7075-aaa5-4e03-8819-5b67bf322cf0,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,2,Left,bottom,NA,75,Sum of Thatch Cover,THATCH,Vernal Pool
f96c04ea-0afe-4e59-9ac9-a0261c4f886a,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,2,Right,bottom,NA,80,Sum of Thatch Cover,THATCH,Vernal Pool
ec4bec09-ffcd-4686-9bc5-1e85795999b6,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,20,Left,bottom,NA,85,Sum of Thatch Cover,THATCH,Vernal Pool
b9c6cc0b-c132-4cdf-b926-3ac03a9faadf,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,22,Right,bottom,NA,77,Sum of Thatch Cover,THATCH,Vernal Pool
c4b1832a-eec0-490f-9a09-e072c664646b,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,24,Left,transition,NA,20,Sum of Thatch Cover,THATCH,Vernal Pool
ee0aaef1-7e33-4838-a971-d76fb148bd0f,2025-08-19,2025,"Amber Nguyen, KaitlynPorterfirld, Madi Jochum, Wayne Chapman",VP-016,major,north_parcel,26,26,Right,edge,NA,20,Sum of Thatch Cover,THATCH,Vernal Pool
c7b37ac0-30fe-47b8-8f06-93e7079b542c,2025-08-20,2025,"Camryn Takahashi, Madi Jochum",VP-14,major,north_parcel,28,0,Left,edge,NA,68,Sum of Thatch Cover,THATCH,Vernal Pool
abccc580-70f2-49c7-b14f-b2687d3d345a,2025-08-20,2025,"Camryn Takahashi, Madi Jochum",VP-14,major,north_parcel,28,2,Right,transition,NA,93,Sum of Thatch Cover,THATCH,Vernal Pool
b0df5f0d-7412-4800-ba08-0ac6f42bdc2e,2025-08-20,2025,"Camryn Takahashi, Madi Jochum",VP-14,major,north_parcel,28,4,Left,transition,NA,21,Sum of Thatch Cover,THATCH,Vernal Pool
086ca404-e50d-47a3-b26f-336a974f2e89,2025-08-20,2025,"Camryn Takahashi, Madi Jochum",VP-14,major,north_parcel,28,6,Right,bottom,NA,10,Sum of Thatch Cover,THATCH,Vernal Pool
35580e81-7360-43f0-9611-acdb3318f591,2025-08-20,2025,"Camryn Takahashi, Madi Jochum",VP-14,major,north_parcel,28,8,Left,bottom,NA,12,Sum of Thatch Cover,THATCH,Vernal Pool
cad0ced1-e979-4166-a162-01f46a9522ff,2025-08-20,2025,"Camryn Takahashi, Madi Jochum",VP-14,major,north_parcel,28,10,Right,bottom,NA,22,Sum of Thatch Cover,THATCH,Vernal Pool
a39a6f58-7188-462d-a5a3-54757c159c7c,2025-08-20,2025,"Camryn Takahashi, Madi Jochum",VP-14,major,north_parcel,28,12,Left,bottom,NA,39,Sum of Thatch Cover,THATCH,Vernal Pool
f00290ee-d71d-4244-b53f-91ae2b7e417a,2025-08-25,2025,"Camryn, Eli, Ryan",VP-14,major,north_parcel,28,14,Right,bottom,NA,35,Sum of Thatch Cover,THATCH,Vernal Pool
f27f3796-bddc-41dc-81ad-f7f760c5d73f,2025-08-25,2025,"Camryn, Eli, Ryan",VP-14,major,north_parcel,28,16,Left,bottom,NA,56,Sum of Thatch Cover,THATCH,Vernal Pool
8607cecc-8618-487b-b04f-f34f6181d4bb,2025-08-25,2025,"Camryn, Eli, Ryan",VP-14,major,north_parcel,28,18,Right,bottom,NA,63,Sum of Thatch Cover,THATCH,Vernal Pool
1b330dbb-3ecd-4ee2-8a90-031463ecceb5,2025-08-25,2025,"Camryn, Eli, Ryan",VP-14,major,north_parcel,28,20,Left,bottom,NA,21,Sum of Thatch Cover,THATCH,Vernal Pool
4f3757ce-9d1a-4952-a57d-cded754af79e,2025-08-25,2025,"Camryn, Eli, Ryan",VP-14,major,north_parcel,28,22,Right,bottom,NA,8,Sum of Thatch Cover,THATCH,Vernal Pool
40c7645e-05d0-42cb-83fc-a8982c27834b,2025-08-25,2025,"Camryn, Ryan",VP-14,major,north_parcel,28,24,Left,bottom,NA,33,Sum of Thatch Cover,THATCH,Vernal Pool
682d88a2-0895-45ba-8536-b65c8406e307,2025-08-25,2025,"Camryn, Ryan",VP-14,major,north_parcel,28,26,Right,transition,NA,72,Sum of Thatch Cover,THATCH,Vernal Pool
eeaba36e-5b70-46c9-ab0c-14c5599babac,2025-08-25,2025,"Camryn, Ryan",VP-14,major,north_parcel,28,28,Left,edge,NA,98,Sum of Thatch Cover,THATCH,Vernal Pool
9f45e7f4-aed4-45eb-99e3-63bac7b325b2,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,0,Left,edge,NA,98,Sum of Thatch Cover,THATCH,Vernal Pool
255a72ff-e063-4a78-8e8d-cf70c4a974d9,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,2,Right,edge,NA,88,Sum of Thatch Cover,THATCH,Vernal Pool
c5bdfda8-7ec7-4bb8-9005-64d22e0e5d44,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,4,Left,edge,NA,90,Sum of Thatch Cover,THATCH,Vernal Pool
de9bb87a-0111-428a-b2fb-b4254eade7aa,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,6,Right,transition,NA,85,Sum of Thatch Cover,THATCH,Vernal Pool
469eb66e-4dec-4c99-aed4-44f6e7bb96aa,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,8,Left,transition,NA,96,Sum of Thatch Cover,THATCH,Vernal Pool
3dafe2fa-2bc0-4161-8154-7388aaa0300f,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,10,Right,bottom,NA,95,Sum of Thatch Cover,THATCH,Vernal Pool
bba0d044-afbb-4f7c-a2e5-1a6a7af46b0a,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,12,Left,bottom,NA,75,Sum of Thatch Cover,THATCH,Vernal Pool
1a066d55-fa9a-49a7-9ab8-da31003c1916,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,14,Right,bottom,NA,33,Sum of Thatch Cover,THATCH,Vernal Pool
5fcbd03a-66a3-4b22-9edf-8c803a9b9cf6,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,16,Left,bottom,NA,66,Sum of Thatch Cover,THATCH,Vernal Pool
c21569ab-e2cd-4cdc-ab03-15f52ec9a2ae,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,18,Right,bottom,NA,31,Sum of Thatch Cover,THATCH,Vernal Pool
1e83d271-8626-4d98-8a10-6b392dd9cf47,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,20,Left,bottom,NA,56,Sum of Thatch Cover,THATCH,Vernal Pool
a066ccf8-1d86-452c-8229-5bd3e25b4a4a,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,22,Right,transition,NA,100,Sum of Thatch Cover,THATCH,Vernal Pool
d08eb3e8-3f13-479a-a277-37603fb6d56b,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,24,Left,transition,NA,87,Sum of Thatch Cover,THATCH,Vernal Pool
a1b2da37-408a-4a55-899b-4463e2a25ae0,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,26,Right,edge,NA,25,Sum of Thatch Cover,THATCH,Vernal Pool
3a5ac53e-d26d-4ba5-97f3-23ec02d0dc9e,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,28,Left,edge,NA,8,Sum of Thatch Cover,THATCH,Vernal Pool
4443401f-2fa8-40d1-8d81-0f7ecd80e378,2025-08-25,2025,"Camryn, Ryan",VP-019,major,north_parcel,30,30,Right,edge,NA,98,Sum of Thatch Cover,THATCH,Vernal Pool
3a997901-c688-4698-b82d-90db19127045,2025-09-15,2025,Ethan A,Upland-01,NA,north_parcel,40,28,Left,NA,NA,7,Sum of Thatch Cover,THATCH,NA
f9187d4c-2098-47ec-b648-6a6bce6a7292,2025-09-15,2025,Ethan A,Upland-01,NA,north_parcel,40,32,Left,NA,NA,3,Sum of Thatch Cover,THATCH,NA
53539a8a-4e24-4434-8e54-a34dcc295e72,2025-09-15,2025,Ethan A,Upland-01,NA,north_parcel,40,34,Left,NA,NA,6,Sum of Thatch Cover,THATCH,NA
a4573103-dd02-4b70-9641-3b9d587dfc47,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,0,Left,NA,NA,96,Sum of Thatch Cover,THATCH,NA
41546ea4-9eec-4c39-9941-cb31e2db24dd,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,2,Right,NA,NA,49,Sum of Thatch Cover,THATCH,NA
eb1318e6-6b7a-4432-b49a-32d6ac302c0f,2025-09-10,2025,Camryn Takahashi,Upland-01,NA,north_parcel,40,4,Left,NA,NA,70,Sum of Thatch Cover,THATCH,NA
2f919eef-b63d-4ccd-b731-d71373c49409,2025-09-11,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,6,Right,NA,NA,42,Sum of Thatch Cover,THATCH,NA
7b6b2fb0-c49c-4ce7-a439-fdae0139d260,2025-09-11,2025,"Ethan anadon, madison jochum",Upland-01,NA,north_parcel,40,8,Left,NA,NA,1,Sum of Thatch Cover,THATCH,NA
4843926d-4ad6-4352-9128-d6bf4a506ced,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,10,Right,NA,NA,65,Sum of Thatch Cover,THATCH,NA
7aa93069-5121-48c6-9890-0fd92bfe84ca,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,12,Left,NA,NA,70,Sum of Thatch Cover,THATCH,NA
79a90d1b-8af1-4261-b25a-bf394465d2ee,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,14,Right,NA,NA,45,Sum of Thatch Cover,THATCH,NA
1f61fa0a-2f4b-4377-b73d-8e0ba00eea33,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,16,Left,NA,NA,82,Sum of Thatch Cover,THATCH,NA
2bc94368-23fa-4dcb-9ca6-17fa4ea3e572,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,16,Left,NA,NA,82,Sum of Thatch Cover,THATCH,NA
855a68a6-1e85-4356-9750-c550c225872c,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,18,Right,NA,NA,85,Sum of Thatch Cover,THATCH,NA
a62d7755-1fca-4773-952f-8cae67490933,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,20,Left,NA,NA,63,Sum of Thatch Cover,THATCH,NA
0c7a6ef1-3890-4dd2-b139-d209ed0992e5,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,22,Right,NA,NA,10,Sum of Thatch Cover,THATCH,NA
dfb529f2-4f04-45d3-afea-61c631658571,2025-09-15,2025,"Camryn takahashi, madison jochum, ethan anadon",Upland-01,NA,north_parcel,40,24,Left,NA,NA,13,Sum of Thatch Cover,THATCH,NA
f7e74246-8a99-474f-89b3-010687f708da,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,26,Right,NA,NA,3,Sum of Thatch Cover,THATCH,NA
f9ad0d49-46a1-44af-bcbf-b5d3cb224394,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,30,Right,NA,NA,8,Sum of Thatch Cover,THATCH,NA
b040e86c-e1de-487b-aa9e-e2e284ded46f,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,34,Right,NA,NA,25,Sum of Thatch Cover,THATCH,NA
05c08ee2-f63c-46e6-9e28-9b0a496ce3c2,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,38,Right,NA,NA,10,Sum of Thatch Cover,THATCH,NA
f4879038-1374-4c6f-a121-544b77e828d9,2025-09-15,2025,"Camryn takahashi, madison jochum",Upland-01,NA,north_parcel,40,40,Left,NA,NA,9,Sum of Thatch Cover,THATCH,NA
950dd9d7-e6ad-4e90-87c5-4eea0130d52f,2025-09-17,2025,"Camryn takahashi, madison jochum",VP-Phase 1,major,north_parcel,22,6,Right,transition,NA,6,Sum of Thatch Cover,THATCH,Vernal Pool
d557e17d-2ddd-4aff-a755-356f66a32ab0,2025-09-17,2025,"Camryn takahashi, madison jochum",VP-Phase 1,major,north_parcel,22,8,Left,bottom,NA,2,Sum of Thatch Cover,THATCH,Vernal Pool
d8009d34-7eff-4947-a53d-561505649dff,2025-09-17,2025,"Camryn takahashi, madison jochum",VP-Phase 1,major,north_parcel,22,10,Right,bottom,NA,1,Sum of Thatch Cover,THATCH,Vernal Pool
f74af586-3c89-4b15-b54e-4adb819b100f,2025-09-17,2025,"Camryn takahashi, madison jochum",VP-Phase 1,major,north_parcel,22,12,Left,bottom,NA,10,Sum of Thatch Cover,THATCH,Vernal Pool
c58e7c39-deeb-4673-b7b2-caccd9fa361f,2025-09-17,2025,"Camryn takahashi, madison jochum",VP-Phase 1,major,north_parcel,22,14,Right,bottom,NA,2,Sum of Thatch Cover,THATCH,Vernal Pool
4f50442c-7225-4773-8675-918be1477052,2025-09-17,2025,"Camryn takahashi, madison jochum",VP-Phase 1,major,north_parcel,22,16,Left,bottom,NA,6,Sum of Thatch Cover,THATCH,Vernal Pool
6326db5b-9c02-4ba5-b78f-b7735f6b24a5,2025-09-17,2025,"Camryn takahashi, madison jochum",VP-Phase 1,major,north_parcel,22,18,Right,bottom,NA,9,Sum of Thatch Cover,THATCH,Vernal Pool
03bdb2f6-0b36-4987-905a-cc72df97d6a3,2025-09-17,2025,"Camryn takahashi, madison jochum",VP-Phase 1,major,north_parcel,22,20,Left,transition,NA,5,Sum of Thatch Cover,THATCH,Vernal Pool
d3ad15c2-5e55-4ed0-b0a6-9d122f5a20a3,2025-09-17,2025,"Camryn takahashi, madison jochum",VP-Phase 1,major,north_parcel,22,22,Right,edge,NA,70,Sum of Thatch Cover,THATCH,Vernal Pool
682e6373-ab83-4d73-8d1a-5e059df2cdc5,2025-09-17,2025,"Camryn Takahashi, Madi Jochum",Bioswale-01,NA,north_parcel,18,0,Left,NA,NA,3,Sum of Thatch Cover,THATCH,NA
da61f9de-02e6-4036-87cb-e5e92d07a2d9,2025-09-17,2025,"Camryn takahashi, madison jochum",VP-Phase 1,major,north_parcel,22,2,Right,transition,NA,10,Sum of Thatch Cover,THATCH,Vernal Pool
aaa29fe8-79c2-4f6c-97cc-7e05a26fc179,2025-09-23,2025,"Eli Dewald, Nolan Fuss",Wetland-03,NA,north_parcel,36,0,Left,NA,NA,92,Sum of Thatch Cover,THATCH,NA
f97481aa-b3d4-4d31-9841-925aad6532a8,2025-09-23,2025,"Eli Dewald, Nolan Fuss",Wetland-03,NA,north_parcel,36,2,Right,NA,NA,83,Sum of Thatch Cover,THATCH,NA
a55d7c7d-80dc-4fd8-a32a-84b19314ff08,2025-09-23,2025,"Eli Dewald, Nolan Fuss",Wetland-03,NA,north_parcel,36,4,Left,NA,NA,95,Sum of Thatch Cover,THATCH,NA
261b5c8f-dc1c-45d5-a155-fa230ed95a61,2025-09-23,2025,"Eli Dewald, Nolan Fuss",Wetland-03,NA,north_parcel,36,6,Right,NA,NA,2,Sum of Thatch Cover,THATCH,NA
92ed14a9-888d-4ce4-87b3-488efb92dba2,2025-09-23,2025,"Eli Dewald, Nolan Fuss",Wetland-03,NA,north_parcel,36,8,Left,NA,NA,2,Sum of Thatch Cover,THATCH,NA
ea8e347b-ebcd-4436-b647-1a8272e96c3d,2025-09-23,2025,"Eli Dewald, Nolan Fuss",Wetland-03,NA,north_parcel,36,10,Right,NA,NA,28,Sum of Thatch Cover,THATCH,NA
58766e0c-5a54-4ca2-8c91-46c1998046c2,2025-09-23,2025,"Eli Dewald, Nolan Fuss",Wetland-03,NA,north_parcel,36,12,Left,NA,NA,37,Sum of Thatch Cover,THATCH,NA
38dc7537-3e79-4bba-bcd3-63a27421da76,2025-09-23,2025,"Eli Dewald, Nolan Fuss",Wetland-03,NA,north_parcel,36,14,Right,NA,NA,7,Sum of Thatch Cover,THATCH,NA
db93d50c-93aa-4dd8-bb65-02129885ddf2,2025-09-23,2025,"Eli Dewald, Nolan Fuss",Wetland-03,NA,north_parcel,36,16,Left,NA,NA,3,Sum of Thatch Cover,THATCH,NA
6d683ec4-fb51-43fb-9bb0-c3e2e750fa5e,2025-09-23,2025,"Eli Dewald, Nolan Fuss",Wetland-03,NA,north_parcel,36,18,Right,NA,NA,2,Sum of Thatch Cover,THATCH,NA
0d4896c4-6c0a-4473-b20f-8fb896a7e3f9,2025-09-23,2025,"Eli Dewald, Nolan Fuss",Wetland-03,NA,north_parcel,36,20,Left,NA,NA,10,Sum of Thatch Cover,THATCH,NA
56bb923c-1263-43a4-a271-0850ddafab05,2025-09-23,2025,"Eli Dewald, Nolan Fuss",Wetland-03,NA,north_parcel,36,22,Right,NA,NA,5,Sum of Thatch Cover,THATCH,NA
